id,name,network_wikidata_uri,operator_wikidata_uri,city_wikidata_uri,address,totalDocks,availableDocks,latitude,longitude
562,562 - Tomillar - Tintín y Milú,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Tomillar, 18 ,",27,9,40.463099,-3.584415
560,560 - Playa de Zarauz - Playa de la Caleta,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle playa de Zarauz (esquina con Playa de Caleta) ,",23,18,40.47314,-3.590685
568,568 - IFEMA A,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida del Partenón, 6 ,",27,13,40.46328,-3.617834
405,"405 - Paseo Alberto Palacios, 42",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo Alberto Palacios, 42,",23,12,40.344926,-3.712904
401,401 - Estación de tren de Villaverde Bajo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Eduardo Maristany, 7,",27,18,40.353285,-3.683127
406,406 - La Nave de Madrid,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Cifuentes, 5,",23,17,40.3486,-3.696082
403,"403 - Auñón, 16",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Auñón, 16,",23,5,40.350494,-3.677524
280,280 - Ps de los Melancólicos - San Epifanio,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de los Melancólicos, 73 ,",23,18,40.401782,-3.718569
367,367 - Metro San Francisco,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Albox, 35 ,",23,10,40.373972,-3.73984
325,325 - Ps. Jesuitas - Pza. Cerro Bermejo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de los Jesuitas, 4 ,",23,11,40.410692,-3.730554
578,578 - Sierra de Atapuerca - Viloria de Rioja,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Sierra de Atapuerca, 19,",23,3,40.50293,-3.670425
446,446 - C. Deportivo Mpal. Miguel Guillén Prim,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Puerto de Porzuna, 34,",23,21,40.373826,-3.62363
382,"382 -Parque Eugenia de Montijo, 2",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Parque Eugenia de Montijo, 2,",24,15,40.37835,-3.754582
410,410 - Est. de tren de S. Cristóbal Industrial,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle transversal sexta (enfrente del colegio Villamadrid),",24,9,40.332546,-3.699266
319,319 - Valdesangil,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Valdesangil, 34 ,",24,12,40.468422,-3.716673
579,579 - Maria Tubau - Isabel Colbrand,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle María Tubau, 3 ,",24,20,40.513992,-3.671704
602,602 - Monasterio Sobrado - Monasterio Silos,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle del Monasterio de Sobrado, nº6,",24,9,40.509323,-3.692837
600,600 - Centro Deportivo Municipal La Masó,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Ubeda esquina Plaza Virgen de la capilla ,",24,1,40.482551,-3.714957
566,566 - Avenida de Logroño,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Logroño, 112 ,",24,18,40.470347,-3.581503
565,565 - Metro Barajas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Playa de Riazor, 65 ,",24,13,40.475636,-3.583887
467,467 - Univ. Rey Juan Carlos - Facultad  CJS,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"467 -  Calle Villardondiego  nº32,",24,6,40.406236,-3.608489
469,469 - C. Deportivo Mpal Faustina Valladolid,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"469 - Ladera de los Almendros, 6,",24,14,40.40343,-3.62299
470,470 - Avenida Real - Galeote,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Real, 3,",18,8,40.402152,-3.606367
471,471 - Molino Viejo - Minerva,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Molino Viejo frente , 14,",18,0,40.396301,-3.60666
271,271 - Amaltea-Meneses,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Amaltea, 1 ,",24,16,40.394706,-3.68317
466,466 - Villablanca - Vereda del Pinar,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Villablanca 7,",23,15,40.408947,-3.607833
275,"275 - Juan Antonio Vallejo-Nájera Botas, 25",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo Juan Antonio Vallejo-Nájera Botas, 25 ,",23,8,40.402054,-3.708212
475,475 - Aurora Boreal - Minerva,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de la Aurora Boreal, 19,",23,4,40.399236,-3.603668
274,274 - Estación Sur Méndez Álvaro A,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Méndez Álvaro, 73 ,",23,19,40.396758,-3.681343
605,605 - Nuria - Peña Sirio,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Nuria nº24,",24,15,40.491644,-3.704883
522,522 - Metro Estadio Metropolitano,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Arcentales (frente Estadio Metropolitano),",24,8,40.433333,-3.600975
521,521 - Metro Las Rosas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Ginebra (esquina con Suecia),",24,10,40.423893,-3.604818
508,508 - Metro Canillejas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Intercambiador de Canillejas,",24,16,40.449095,-3.609553
80A,80A - Estación de Atocha A,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",23,5,40.407573,-3.690538
80B,80B - Estación de Atocha B,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",27,20,40.407521,-3.690475
447,447 - Adolfo Bioy Casares - Las Suertes,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Adolfo Bioy Casares, 3 ,",27,19,40.36685,-3.598193
412,412 - Estación de tren de Puente de Alcocer,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle San Jenaro, 1,",24,13,40.350029,-3.704308
415,415 - Diamante - Delmira Agustini,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Diamante, 10 ,",24,7,40.353261,-3.687753
413,413 - Doctor Martín Arévalo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Doctor Martín Arévalo enfrente del N°16 ,",24,14,40.345928,-3.707413
545,"545 - Zapatoca, 8",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Zapatoca, 8,",23,15,40.472852,-3.633358
567,567 - Plaza Mayor de Barajas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Plaza Mayor de Barajas, 24,",24,10,40.473325,-3.577654
563,563 - Soto Hidalgo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle soto Hidalgo, 3 ,",27,26,40.460647,-3.582075
281,281 - Reina Cristina - Julián Gayarre,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de Reina Cristina, 6 ,",23,17,40.406725,-3.683186
609,609 - Metro Ronda de la Comunicación,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Ronda de la Comunicación, s/n,",23,7,40.51572,-3.662689
408,408 - Metro San Cristóbal,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Moncada, 102 ,",23,10,40.341725,-3.692444
409,"409 - Eduardo Barreiros, 114",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Eduardo Barreiros, 114,",23,9,40.35535,-3.704644
606,606 - Fermín Caballero - Sangenjo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Fermín Caballero 2,",23,8,40.487363,-3.698485
349,349 - Huerta de Castañeda 26,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Huerta de Catañeda, 26 ,",24,8,40.406221,-3.742019
544,544 - Gregorio Sánchez Herráez 14,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"calle Gregorio Sánchez Herráez 14,",23,7,40.477248,-3.63657
551,551 - Oña,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Oña s/n,",23,12,40.489187,-3.665856
552,552 - Ana de Austria - Ignacio Aldecoa,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Ana de Austria, 52 ,",27,5,40.499439,-3.65315
542,542 - Estación de tren de Valdebebas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Fuerzas Armadas (Renfe Valdebebas) ,",24,10,40.481996,-3.615718
320,320 - Metro Lago,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de la Puerta del Ángel, 10 ,",19,8,40.416779,-3.734525
608,608 - Estella - Camino de Santiago,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Estella, 21,",23,19,40.49682,-3.674357
278,278 - Paseo los Pontones - Ps. Melancólicos,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de los Pontones, 26 ,",23,2,40.404043,-3.7196
289,289 - Luis de Salazar - Padre Claret,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle luis de Salazar, 16 ,",23,1,40.447417,-3.664926
547,547 - Rafaela Aparicio - Maruja Mallo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Rafaela Aparicio, 1 ,",27,12,40.47924,-3.631218
402,"402 - Berrocal, 9",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Berrocal, 9 ,",27,2,40.344115,-3.67615
543,543 - Tomas Redondo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Tomás Redondo, 9 ,",23,11,40.471784,-3.629138
277,277 - Virgen del Puerto,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo Virgen del Puerto, 27 ,",15,1,40.411622,-3.721178
272,272 - Tejo - Parque La Ronda,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle del Tejo, 22 ,",23,18,40.39663,-3.679186
282,282 - Parque Retiro - Puerta Reina Mercedes,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Menéndez Pelayo enfrente del nº33 ,",23,17,40.418133,-3.67878
1,1 - Metro Sol,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Mayor , 6,",23,16,40.416465,-3.70541
263,263 - Gran Vía de San Francisco,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Gran Vía de San Francisco, 6,",23,8,40.408339,-3.712793
559,"559 - Calle Babilonia, 19",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Babilonia, 19,",23,18,40.46753,-3.588235
581,581 - Metro Peñagrande,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Camino de Ganapanes, 32-40 ,",24,6,40.47648,-3.716309
598,598 - Hospital Ramón y Cajal,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle San Modesto, 44,",24,6,40.485801,-3.69234
341,341 - Escalona - Seseña,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Escalona, 2,",27,0,40.398346,-3.761823
346,346 - Metro Empalme,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Tembleque, 31 ,",24,4,40.390744,-3.766484
347,347 - Est. tren Mtra Justa Freire-Poli Aluche,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de las Aguilas, 27 ,",24,16,40.383554,-3.768603
528,528 - Albelda - Torrelaguna,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Albelda, 6,",24,24,40.449422,-3.657367
312,312 - Metro Batán,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de la Venta, 1,",27,17,40.40775,-3.752856
321,321 - Metro Casa de Campo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Carretera del zoo s/n (metro Casa de Campo) ,",27,13,40.40316,-3.761051
310,310 - Estación de tren de Aravaca,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Rosas de Aravaca, s/n ,",23,18,40.449051,-3.784554
311,311 - C. Universitaria - F. Geografía e Histo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Profesor Aranguren, 1 ,",27,25,40.448553,-3.733574
283,283 - Museo Nacional del Prado,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Felipe IV, 5 ,",23,17,40.415208,-3.691906
564,564 - IFEMA B,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Del Partenón, 18 ,",23,7,40.463861,-3.613867
468,468 - Caños de San Pedro - San Cipriano,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Caños de San Pedro, 12,",23,10,40.402998,-3.60192
465,465 - Cordel de Pavones - Bulevar José Prat,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"465 - Cordel de Pavones, 48,",24,15,40.397375,-3.619645
414,414 - Metro Villaverde Bajo-Cruce,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Santa Petronila, 7 ,",24,4,40.350985,-3.692163
380,380 - Oca,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de la Oca, 22 ,",24,14,40.389433,-3.733549
411,411 - Estación de tren de Villaverde Alto,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Domingo Párraga, 38 ,",23,11,40.341753,-3.711818
354,354 - Jacinto Verdaguer - Lola de Membrives,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Jacinto Verdaguer, 12 ,",24,5,40.395939,-3.716053
318,318 - C. Deportivo Mpal. José María Cagigal,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Santa Pola, 22 ,",23,21,40.432051,-3.737028
549,549 - Francisco Pi y Maragall,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Francisco Pi y Margall, 29 ,",19,2,40.486635,-3.650354
279,"279 - Paseo de los Melancólicos, 1",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de los Melancólicos, 1 ,",23,10,40.410445,-3.718482
407,"407 - Carmen de Burgos, 4",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Carmen de Burgos, 4,",23,7,40.357546,-3.684788
276,"276 - Paseo de las Yeserías, 15",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de las Yeserías, 15,",23,12,40.399005,-3.709917
340,340 - Illescas - Seseña,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Illescas, 1 ,",27,21,40.397098,-3.765698
342,342 - Osa de la Vega - Rafael Finat,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Osa de la Vega, 1 ,",23,3,40.374979,-3.773381
381,381 - Alfredo Aleix - Mercedes Rodríguez,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Alfredo Aleix, 9 ,",24,8,40.368477,-3.755392
444,"444 - Valderrebollo, 18",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Valderrebollo, 18 ,",23,22,40.374348,-3.627635
448,448 - Metro Las Suertes,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Del Ensanche de Vallecas, 80 ,",27,14,40.363376,-3.599352
472,472 - Metro Valdebernardo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de los Pinillas, 19,",27,4,40.398797,-3.621148
473,473 - Villablanca - Parque Forestal Vicálvaro,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Villa Blanca, 85 ,",27,21,40.405,-3.59888
474,474 - Estación de tren de Vicálvaro,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle San Cipriano, 71 ,",27,10,40.402255,-3.596875
541,541 - Metro Pinar del Rey,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Gran Vía de Hortaleza, 68 ,",23,8,40.468271,-3.646859
546,546 - Andorra - Canillas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Andorra, 2 ,",23,5,40.462898,-3.646752
550,"550 - Príncipe Carlos, 54",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle del Príncipe Carlos, 54 ,",23,2,40.494111,-3.656674
553,553 - María Portugal - Niceto Alcalá Zamora,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle María de Portugal, 44 ,",23,11,40.499909,-3.658921
601,601 - Estación de tren de Fuencarral,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Antonio de Cabezón, s/n (Estacion Cercanías Fuencarral),",23,3,40.501559,-3.682469
603,"603 - Castiello de Jaca, 14",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Castiello de Jaca, nº14 ,",23,0,40.509198,-3.678203
607,607 - Metro Ligero - Palas de Rey,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Valcarlos, nº20 ,Comunidad de Madrid España",27,21,40.505192,-3.664157
610,610 - Bardegueral,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Bardegueral nº16,Comunidad de Madrid España",23,7,40.450172,-3.77191
237,237 - Acueducto de Amaniel,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Francisco Balseiro, 2 ,Comunidad de Madrid España",24,0,40.451682,-3.710274
262,262 - María de las Mercedes de Borbón B,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle María de las Mercedes de Borbón, 214,",23,9,40.492868,-3.620114
611,611 - María de las Mercedes de Borbón A,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle María de las Mercedes de Borbón, 98,",23,2,40.490908,-3.612107
176,176 - Plaza de la Beata María Ana de Jesús,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Alicante, nº3 ,",0,0,40.394186,-3.693941
