ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,NOMBRE-INSTALACION URI,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,DISTRITO-INSTALACION URI,BARRIO-INSTALACION,BARRIO-INSTALACION URI,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
50076971,Conferencias. Ciclo: Sólo Madrid es Corte. Siglos XVI- XVII,Ver en página web,1,1,J,9/10/2025;23/10/2025;,2025-10-02T00:00:00Z,2025-10-30T23:59:00Z,11:00,"Jueves 2 a las 11:00 h.: 'El Pardo, cazadero y castillo antes de Real Sitio'.  Jueves 16 a las 11:00 h.: 'El establecimiento de la Corte en Madrid'.  Jueves 30 a las 11:00 h.: 'San Isidro, patrón de Madrid'.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f48ab2e3ee99910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural La Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural La Vaguada,https://wikidata.org/entity/Q24707669,1,AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,ActividadesCalleArteUrbano,Todos los públicos
50070508,"CONMEMORACIÓN DÍA DE LAS ESCRITORAS. Cuentacuentos: Mi historia, sobre Rosalía de Castro",Ver en página web,1,0,,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,12:00,"Cía. Trémola Teatro Andrea, una periodista del siglo XIX, busca que todos recuerden a Rosalía de Castro, una de las grandes poetisas de la literatura española, ¿La ayudarás a difundir su legado?.  Edad recomendada: a partir de 5 años.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=146c95d160599910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural La Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural La Vaguada,https://wikidata.org/entity/Q24707669,1,AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,CuentacuentosTiteresMarionetas,Familias
50065974,Conservatorio Arturo Soria,Entrada: 5 euros Descuentos disponibles,0,0,,,2025-11-21T00:00:00Z,2025-11-21T23:59:00Z,19:00,"Sucede cada año y la presente edición de JAZZMADRID no iba a revelarse diferente. Esta cita, que se celebra desde 2014, sigue firme en su empeño en seguir siendo uno de los centros neurálgicos del jazz en Europa. Su presencia entre nosotros es un fenómeno que la gran afición aguarda expectante cada vez que llega el otoño, y su centro de gravedad permanente sigue estando asociado a la solera cultural de los enclaves municipales donde todo acontece: Teatro Fernán Gómez, CentroCentro y Conteporánea Condeduque. E, igualmente, en aquellas otras escenas donde tienen lugar los conciertos de la enseña Villanos del Jazz, que, por quinto año consecutivo, forman parte de la programación oficial del festival: Teatros Pavón, Albéniz, Barceló y Fernán Gómez, Sala Villanos y diferentes auditorios de hasta cuatro localidades de la Comunidad de Madrid. La muestra se desarrollará a lo largo de los meses de septiembre, octubre y noviembre, abriendo ante los ojos y oídos de la afición un vistoso muestrario jazzístico. En el programa se prestará mucha atención, por una parte, a la defensa de la más estricta ortodoxia histórica del género, y, por otra, estará muy presente también la vigilancia de la reivindicación de su libertad como esencia de la condición creadora que tiene esta música para experimentar. La idea sigue rastreando el mejor modo de mostrar todas las tendencias y coloraciones imaginables, renovadoras y también tradicionales del jazz, pues solo con el compendio de ambas es posible mantener activa la memoria, el reto fundamental de cualquiera de nuestras sociedades, ocupadas demasiadas veces en la ilusión del presente, aunque éste ya sea historia cuando se empieza a ser consciente del paso del tiempo. Luis Martín, director artístico  Conservatorio Arturo Soria  21.11.2025 19.00 h   Concebida y constituida por su director, José Miguel Sambartolomé, esta formación cuenta ya con trece cursos de existencia. Pese a esa edad, que sigue siendo breve, y pese a la juventud de sus componentes, la Big Band de Arturo Soria ya ha actuado para muy diversas instituciones de primer nivel educativo. Sirven a modo de ejemplo, la Inspección de Educación del Área Territorial de Madrid, la Dirección General de Educación y Ciencia, y la Presidencia de la C.A.M. Y, también, con motivo del desarrollo de un festival de big bands en Torrejón de Ardoz, en alguna ocasión ha tenido oportunidad de colaborar con otras grandes formaciones de esa localidad y de la Universidad Alfonso X El Sabio. La Big Band de Arturo Soria ha comparecido, además, en los Teatros del Canal, y, durante varios años consecutivos, ha actuado en el Auditorio Nacional,  donde siempre ha obtenido el aplauso unánime del público. E idéntico detalle cabe advertir en todos los años consecutivos que ha formado parte del cartel de JAZZMADRID. Un dato revelador, asimismo, fue su presencia, durante varias temporadas, en la ya desaparecida sala Bogui Jazz de Madrid. E interesa mencionar, por último, un concierto retransmitido por la Televisión Autonómica Madrileña (Telemadrid) realizado en la Estación de Chamartín. La Big Band está compuesta por alumnos y ex alumnos del Conservatorio Profesional de Arturo Soria, y ha contado, en muchas ocasiones, con la colaboración de primeras figuras del mundo del jazz. Sigue siendo ahora un placer, comprobar cómo regresan a la programación de este Festival Internacional de Jazz de Madrid.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7295cb4bf7a79910VgnVCM200000f921e388RCRD,JAZZMADRID 25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
50067410,Coral Plaza Dalí,Ver en página web,1,0,,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,Coral del distrito que nos amenizará la tarde con distintos estilos musicales.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=610fecf8a4089910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Buenavista,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD,"Centro Cultural Buenavista, Madrid",https://wikidata.org/entity/Q47012449,"1,5,6",AVENIDA TOREROS 5,Salamanca,https://wikidata.org/entity/Q1773521,La Guindalera,https://wikidata.org/entity/Q3814559,28028,Musica,Todos los públicos
50059363,CREA ? Muestra final,Ver en página web,0,1,"L,M,X,J,V,S,D",,2025-11-29T00:00:00Z,2025-11-30T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59bb444e89b59910VgnVCM200000f921e388RCRD,CREA ? Muestra final,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD,El Retiro Park,https://wikidata.org/entity/Q1131807,1,AVENIDA MÉXICO 4,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CuentacuentosTiteresMarionetas,Familias
50003593,Cristina Rivera Garza y Cecilia Suárez: El invencible verano de Liliana,Ver en página web,0,1,"L,M,X,J,V,S,D",,2025-11-25T00:00:00Z,2025-11-30T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=95258cbb9f3f7910VgnVCM200000f921e388RCRD,Juan Carlos Fisher y Cristina Rivera Garza «El invencible verano de Liliana»,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,https://wikidata.org/entity/Q56426480,1,CALLE CONDE DUQUE 9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,ProgramacionDestacadaAgendaCultura,Todos los públicos
12120159,Curso de Agricultura Ecológica Urbana Nivel Inicial,Ver en página web,1,1,"L,M,X,J,V,S,D",,2025-10-08T00:00:00Z,2025-10-09T23:59:00Z,10:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b43b1461e35fa810VgnVCM1000001d4a900aRCRD,Curso de Agricultura Ecológica Urbana Nivel Inicial,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD,El Retiro Park,https://wikidata.org/entity/Q1131807,1,PASEO FERNAN NUÑEZ 2,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CursosTalleres,Todos los públicos
50025297,Curso de cómic AVANZADO para niños y niñas,Ver en página web,0,0,,,2025-11-09T00:00:00Z,2025-11-09T23:59:00Z,16:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9082233716e8910VgnVCM200000f921e388RCRD,Curso de cómic AVANZADO para niños y niñas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,https://wikidata.org/entity/Q5755511,3,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,RecitalesPresentacionesActosLiterarios,Familias
50071365,Danza contemporánea: De raices y ramas,Ver en página web,1,0,,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,19:00,"COMPAÑÍA YORUKALIA.  De Raíces y Ramas es un espectáculo de baile flamenco y danza española con músicas de raíz popular en clave de flamenco jazz, que aborda expresiones dancísticas y musicales tradicionales desde un punto de vista actual. Una obra que, musicalmente redibuja canciones populares españolas e iberoamericanas, y en la cual el baile se inspira en figuras como la bailarina Antonia Mercé 'La Argentina' o el bailaor Vicente Escudero, estandartes de la vanguardia de la danza durante la Edad de Plata de la cultura española.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=330b9174f5999910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Casa del Reloj,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa del Reloj,https://wikidata.org/entity/Q56426877,1,PASEO CHOPERA 6,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,DanzaBaile,Todos los públicos
50030518,De Kodak a la nube,Ver en página web,1,1,"L,M,X,J,V",,2025-10-07T00:00:00Z,2025-11-24T23:59:00Z,08:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fe8420b9c509910VgnVCM200000f921e388RCRD,De Kodak a la nube,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal José Saramago de Santiago de Compostela - Conxo,https://wikidata.org/entity/Q85820002,"1,5,6",AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,Exposiciones,Todos los públicos
50070189,Debod 1954-1964,Ver en página web,1,1,L,,2025-10-01T00:00:00Z,2026-03-29T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f617690c5b499910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD,Museo de San Isidro,https://wikidata.org/entity/Q5556798,"2,6",PLAZA SAN ANDRES 2,Centro,https://wikidata.org/entity/Q1763376,Palacio,https://wikidata.org/entity/Q2136510,28005,Exposiciones,Todos los públicos
50070652,DÍA DE LAS ESCRITORAS. Cine-fórum: Mujercitas,Ver en página web,1,0,,,2025-10-17T00:00:00Z,2025-10-17T23:59:00Z,18:00,"Gillian Armstrong, 1994, 119 min.  Apta desde 8 años con supervisión parental.  Basada en la novela de Louisa May Alcott, una historia eterna de amor, coraje y hermandad. Proyección y coloquio a cargo de Federico Alba Figuero, crítico de cine.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2405c4fc71599910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural La Vaguada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural La Vaguada,https://wikidata.org/entity/Q24707669,1,AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,ActividadesCalleArteUrbano,Todos los públicos
50042039,Don Juan Tenorio,"Entrada general - 22 euros Tarifa reducida: 18 euros : Carné joven, mayores de 65, familia numerosa, discapacidad y acompañante, desempleados y carné de bibliotecas municipales de Madrid. Otros: Amigos TFG - 15 euros. Grupos -  17 euros Discapacidad y acompañante - 18 euros Personas con movilidad reducida y acompañante - 16 euros Menores de 14 años - 17 euros Reservas de Amigos TFG.  Contacto y reservas: taquilla.fernangomez@teatrofernangomez.es  /  amigos@teatrofernangomez.com. Tlfonos: 913184733 /734. Este espectáculo está acogido al Joven Bono Cultural.  Si tienes entre 16 y 26 años, apúntate AQUÍ al JOBO y ven gratis .",0,1,"V,S,D",,2025-10-31T00:00:00Z,2025-11-02T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac930ad1e7919910VgnVCM200000f921e388RCRD,Don Juan Tenorio,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,https://wikidata.org/entity/Q56426930,"1,6",PLAZA COLON 4,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,RecitalesPresentacionesActosLiterarios,Mayores
50067184,Dos Hermanas,Ver en página web,1,0,,,2025-10-05T00:00:00Z,2025-10-05T23:59:00Z,19:00,"Cía. Qué Jarte.    Recomendada a partir de 18 años.   Una comedia sobre los cuidados de las personas mayores, la dependencia, la familia, el duelo y la reconciliación. Nunca es pronto para olvidar viejas rencillas y nunca es tarde para pedir perdón. Emilio y Lucía, tendrán que cuidar y atender a la enferma en un momento crítico, y tomar decisiones que atañen directamente a la familia. Recorreremos con ellos situaciones inverosímiles y cómicas, ya que los hermanos tendrán que lidiar con una madre impaciente, una alocada compañera de habitación, una cuidadora extremadamente cariñosa, un atractivo enfermero y la meticulosa doctora, personajes que nos harán pasar ratos muy divertidos, nostálgicos e inolvidables.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=961362148df79910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Cultural Miguel de Cervantes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Juvenil Miguel de Cervantes,https://wikidata.org/entity/Q110749190,1,CALLE ALIAGA 5,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,TeatroPerformance,Todos los públicos
12816551,Duermen bajo las aguas,10 euros,0,1,"J,V,S,D",,2025-11-27T00:00:00Z,2025-12-14T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8319517495c7910VgnVCM1000001d4a900aRCRD,Duermen bajo las aguas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,https://wikidata.org/entity/Q3891573,"1,6",CALLE PRINCIPE 25,Centro,https://wikidata.org/entity/Q1763376,Cortes,https://wikidata.org/entity/Q2535637,28012,TeatroPerformance,Todos los públicos
12808474,Eclipse,Ver en página web,0,1,"M,X,J,V,S,D",,2025-10-28T00:00:00Z,2025-11-09T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=827b52a730d87910VgnVCM1000001d4a900aRCRD,Eclipse,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=835295423e700910VgnVCM2000001f4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,"1,6",PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
12785538,Efrén López con Sylvain Barou &amp; Ruven Ruppik,Ver en página web,0,0,,,2025-10-30T00:00:00Z,2025-10-30T23:59:00Z,19:30,"Efrén López , multiinstrumentista sobre todo de las cuerdas pulsadas, empezó su carrera dentro del campo de la música antigua, aunque su versatilidad y su profunda pasión por la música tradicional y folclórica le ha permitido desarrollar un estilo muy personal y enriquecido por diversas influencias culturales. Tiene una amplísima carrera tanto dentro de España como fuera de nuestras fronteras. De hecho, en nuestro ciclo  Sinetiq , se presenta junto a dos espectaculares músicos internacionales: el francés  Sylvain Barou  con sus instrumentos de viento como flautas,  whistles ,  duduk , bansuri, especializado en músicas tradicionales bretona, irlandesa e india. Junto a él,  Ruven Ruppik , percusionista alemán curtido en todos los estilos, desde la música clásica hasta todo tipo de músicas étnicas,  jazz  o  pop .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=177707f005117910VgnVCM2000001f4a900aRCRD,Sinetiq. Música sin etiquetas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
50076611,Egipto. Artesanos de la tumba.,Ver en página web,1,0,,,2025-10-07T00:00:00Z,2025-10-07T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=431db0d991b99910VgnVCM200000f921e388RCRD,Egipto. Artesanos de la tumba.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://wikidata.org/entity/Q85697904,"1,6",PASEO FERNÁN NÚÑEZ 24,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,ConferenciasColoquios,Todos los públicos
